type,published,title,link,cve,description,cvss_score,base_severity,cwe_id,cwe_desc,vendor,product,versions_affectees,epss
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Edge (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1124/,CVE-2025-14766,,,,,,,,,
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Edge (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1124/,CVE-2025-65046,,,,,,,,,
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans Centreon Web (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1127/,CVE-2025-43864,,,,,,,,,
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans Centreon Web (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1127/,CVE-2025-43865,,,,,,,,,
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2016-1000027,"Pivotal Spring Framework through 5.3.16 suffers from a potential remote code execution (RCE) issue if used for Java deserialization of untrusted data. Depending on how the library is implemented within a product, this issue may or not occur, and authentication may be required. NOTE: the vendor's position is that untrusted data is not an intended use case. The product's behavior will not be changed because some users rely on deserialization of trusted data.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.664390000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2018-10237,"Unbounded memory allocation in Google Guava 11.0 through 24.x before 24.1.1 allows remote attackers to conduct denial of service attacks against servers that depend on this library and deserialize attacker-provided data, because the AtomicDoubleArray class (when serialized with Java serialization) and the CompoundOrdering class (when serialized with GWT serialization) perform eager allocation without appropriate checks on what a client has sent and whether the data size is reasonable.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.032590000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2018-14721,FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to conduct server-side request forgery (SSRF) attacks by leveraging failure to block the axis2-jaxws class from polymorphic deserialization.,,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.094360000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2020-8908,"A temp directory creation vulnerability exists in all versions of Guava, allowing an attacker with access to the machine to potentially access data in a temporary directory created by the Guava API com.google.common.io.Files.createTempDir(). By default, on unix-like systems, the created directory is world-readable (readable by an attacker with access to the system). The method in question has been marked @Deprecated in versions 30.0 and later and should not be used. For Android developers, we recommend choosing a temporary directory API provided by Android, such as context.getCacheDir(). For other Java developers, we recommend migrating to the Java 7 API java.nio.file.Files.createTempDirectory() which explicitly configures permissions of 700, or configuring the Java runtime's java.io.tmpdir system property to point to a location whose permissions are appropriately configured.

",3.3,LOW,CWE-378,CWE-378: Creation of Temporary File With Insecure Permissions,Google LLC,Guava,1.0,0.000720000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2020-9281,"A cross-site scripting (XSS) vulnerability in the HTML Data Processor for CKEditor 4.0 before 4.14 allows remote attackers to inject arbitrary web script through a crafted ""protected"" comment (with the cke_protected syntax).",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.011940000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2020-9493,A deserialization flaw was found in Apache Chainsaw versions prior to 2.1.0 which could lead to malicious code execution.,,Non disponible,CWE-502,CWE-502 Deserialization of Untrusted Data,Apache Software Foundation,Apache Chainsaw,Apache Chainsaw,0.003480000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2021-2341,"Vulnerability in the Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Networking). Supported versions that are affected are Java SE: 7u301, 8u291, 11.0.11, 16.0.1; Oracle GraalVM Enterprise Edition: 20.3.2 and 21.1.0. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE, Oracle GraalVM Enterprise Edition. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability does not apply to Java deployments, typically in servers, that load and run only trusted code (e.g., code installed by an administrator). CVSS 3.1 Base Score 3.1 (Confidentiality impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N).",3.1,LOW,Non disponible,"Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE, Oracle GraalVM Enterprise Edition.  Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in  unauthorized read access to a subset of Java SE, Oracle GraalVM Enterprise Edition accessible data.",Oracle Corporation,Java SE JDK and JRE,"Java SE:11.0.11, Java SE:16.0.1, Java SE:7u301, Java SE:8u291, Oracle GraalVM Enterprise Edition:20.3.2, Oracle GraalVM Enterprise Edition:21.1.0",0.003210000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2021-2369,"Vulnerability in the Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Library). Supported versions that are affected are Java SE: 7u301, 8u291, 11.0.11, 16.0.1; Oracle GraalVM Enterprise Edition: 20.3.2 and 21.1.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE, Oracle GraalVM Enterprise Edition. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability does not apply to Java deployments, typically in servers, that load and run only trusted code (e.g., code installed by an administrator). CVSS 3.1 Base Score 4.3 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N).",4.3,MEDIUM,Non disponible,"Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE, Oracle GraalVM Enterprise Edition.  Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in  unauthorized update, insert or delete access to some of Java SE, Oracle GraalVM Enterprise Edition accessible data.",Oracle Corporation,Java SE JDK and JRE,"Java SE:11.0.11, Java SE:16.0.1, Java SE:7u301, Java SE:8u291, Oracle GraalVM Enterprise Edition:20.3.2, Oracle GraalVM Enterprise Edition:21.1.0",0.003240000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2021-2388,"Vulnerability in the Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Hotspot). Supported versions that are affected are Java SE: 8u291, 11.0.11, 16.0.1; Oracle GraalVM Enterprise Edition: 20.3.2 and 21.1.0. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE, Oracle GraalVM Enterprise Edition. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability does not apply to Java deployments, typically in servers, that load and run only trusted code (e.g., code installed by an administrator). CVSS 3.1 Base Score 7.5 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H).",7.5,HIGH,Non disponible,"Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE, Oracle GraalVM Enterprise Edition.  Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of Java SE, Oracle GraalVM Enterprise Edition.",Oracle Corporation,Java SE JDK and JRE,"Java SE:11.0.11, Java SE:16.0.1, Java SE:8u291, Oracle GraalVM Enterprise Edition:20.3.2, Oracle GraalVM Enterprise Edition:21.1.0",0.006940000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2021-26271,It was possible to execute a ReDoS-type attack inside CKEditor 4 before 4.16 by persuading a victim to paste crafted text into the Styles input of specific dialogs (in the Advanced Tab for Dialogs plugin).,,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.004280000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2021-26272,"It was possible to execute a ReDoS-type attack inside CKEditor 4 before 4.16 by persuading a victim to paste crafted URL-like text into the editor, and then press Enter or Space (in the Autolink plugin).",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.002030000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2021-28861,"Python 3.x through 3.10 has an open redirection vulnerability in lib/http/server.py due to no protection against multiple (/) at the beginning of URI path which may leads to information disclosure. NOTE: this is disputed by a third party because the http.server.html documentation page states ""Warning: http.server is not recommended for production. It only implements basic security checks.""",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.013950000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2021-47621,ClassGraph before 4.8.112 was not resistant to XML eXternal Entity (XXE) attacks.,,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.001050000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2022-21248,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Serialization). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.0.1; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 3.7 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N).",3.7,LOW,Non disponible,"Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in  unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data.",Oracle Corporation,Java SE JDK and JRE,"Oracle GraalVM Enterprise Edition:20.3.4, Oracle GraalVM Enterprise Edition:21.3.0, Oracle Java SE:11.0.13, Oracle Java SE:17.0.1, Oracle Java SE:7u321, Oracle Java SE:8u311",0.000830000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2022-21282,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: JAXP). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.0.1; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized read access to a subset of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Confidentiality impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N).",5.3,MEDIUM,Non disponible,"Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in  unauthorized read access to a subset of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data.",Oracle Corporation,Java SE JDK and JRE,"Oracle GraalVM Enterprise Edition:20.3.4, Oracle GraalVM Enterprise Edition:21.3.0, Oracle Java SE:11.0.13, Oracle Java SE:17.0.1, Oracle Java SE:7u321, Oracle Java SE:8u311",0.001340000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2022-21293,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Libraries). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.0.1; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).",5.3,MEDIUM,Non disponible,"Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition.",Oracle Corporation,Java SE JDK and JRE,"Oracle GraalVM Enterprise Edition:20.3.4, Oracle GraalVM Enterprise Edition:21.3.0, Oracle Java SE:11.0.13, Oracle Java SE:17.0.1, Oracle Java SE:7u321, Oracle Java SE:8u311",0.000960000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2022-21294,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Libraries). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.0.1; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).",5.3,MEDIUM,Non disponible,"Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition.",Oracle Corporation,Java SE JDK and JRE,"Oracle GraalVM Enterprise Edition:20.3.4, Oracle GraalVM Enterprise Edition:21.3.0, Oracle Java SE:11.0.13, Oracle Java SE:17.0.1, Oracle Java SE:7u321, Oracle Java SE:8u311",0.001120000
avis,"Fri, 19 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (19 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1131/,CVE-2022-21296,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: JAXP). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.0.1; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized read access to a subset of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Confidentiality impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N).",5.3,MEDIUM,Non disponible,"Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in  unauthorized read access to a subset of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data.",Oracle Corporation,Java SE JDK and JRE,"Oracle GraalVM Enterprise Edition:20.3.4, Oracle GraalVM Enterprise Edition:21.3.0, Oracle Java SE:11.0.13, Oracle Java SE:17.0.1, Oracle Java SE:7u321, Oracle Java SE:8u311",0.001340000
